period,i_imput,n_pairs,n_west_before_east,prop_west_before_east,lower_prop,upper_prop
Wave 5,917,12562,6879,0.5476038847317306,0.5388469434943594,0.5563315872605161
Wave 6,917,485332,311673,0.6421851433657785,0.6408343769020611,0.6435336573042464
Wave 7,917,31710,16717,0.5271838536739198,0.521669997467713,0.5326911054907356
Wave 4,918,10466,7308,0.6982610357347602,0.6893475373106075,0.7070282572108586
Wave 5,918,12589,6832,0.5426960044483279,0.5339422485208736,0.5514235925895271
Wave 6,918,485468,310838,0.6402852505211466,0.6389331149210161,0.6416351643193116
Wave 7,918,31505,16502,0.5237898746230757,0.5182565509263076,0.5293173808543029
Wave 4,919,10480,7316,0.6980916030534351,0.6891828023509814,0.7068544476369147
Wave 5,919,12557,6863,0.5465477422951341,0.5377876257846916,0.5552792574082017
Wave 6,919,485163,310038,0.6390388384934548,0.6376852668978947,0.6403902066438197
Wave 7,919,31535,16361,0.518820358332012,0.5132879440618761,0.5243481747486191
Wave 4,920,10482,7260,0.6926159129937035,0.6836655249403067,0.7014244104761703
Wave 5,920,12558,6856,0.5459468068163721,0.5371862498821482,0.5546791338667646
Wave 6,920,485512,308119,0.6346269505182158,0.6332703702102356,0.6359813988377049
Wave 7,920,31584,16948,0.5366008105369807,0.5310814185383286,0.5421112747196557
Wave 4,921,10492,7264,0.6923370186808997,0.6833888305409854,0.7011436572427322
Wave 5,921,12591,6862,0.5449924549281233,0.536242223965103,0.5537151149803234
Wave 6,921,485199,312031,0.6430990171043222,0.6417488233715377,0.6444469432114549
Wave 7,921,31472,16645,0.5288828164717845,0.5233489270452528,0.5344096356019796
Wave 4,922,10475,7314,0.6982338902147971,0.6893240583611069,0.7069975911237919
Wave 5,922,12582,6874,0.5463360356064219,0.5375843975737343,0.5550592590134182
Wave 6,922,485387,311113,0.6409586577308416,0.6396069590079798,0.6423081236130994
Wave 7,922,31556,16831,0.5333692483204462,0.5278452934617288,0.5388850563975677
Wave 4,923,10491,7265,0.6924983319035364,0.6835509386397175,0.7013040432256791
Wave 5,923,12568,6817,0.5424092934436665,0.5336478453163029,0.5511447059958986
Wave 6,923,485336,310964,0.6407190070384229,0.6393670411577016,0.6420687436406312
Wave 7,923,31696,17198,0.5425921251892983,0.5370870389282809,0.5480868589397788
Wave 4,924,10493,7349,0.7003716763556657,0.6914865715474667,0.7091093266775894
Wave 5,924,12571,6861,0.5457799697716967,0.5370237529684764,0.5545080883447968
Wave 6,924,485226,310793,0.6405118439654923,0.6391595554288685,0.6418619060008887
Wave 7,924,31645,16711,0.528077105387897,0.5225580061992969,0.5335893691374989
Wave 4,925,10482,7286,0.6950963556573173,0.686165014306478,0.7038839774700941
Wave 5,925,12586,6858,0.5448911488955983,0.5361390413072387,0.5536157367048816
Wave 6,925,485348,309181,0.637029512844392,0.635674591892509,0.6383822630243042
Wave 7,925,31520,16725,0.5306154822335025,0.5250867504552467,0.5361367309952576
Wave 4,926,10485,7304,0.6966142107773009,0.6876959662370391,0.7053876580803221
Wave 5,926,12570,6811,0.5418456642800318,0.5330842574173972,0.5505813856928975
Wave 6,926,485420,311676,0.6420749042066664,0.6407241693082729,0.643423388734546
Wave 7,926,31660,16564,0.5231838281743525,0.5176638701732371,0.5286981447023429
Wave 4,927,10499,7308,0.6960662920278122,0.6871498032730214,0.7048385804478363
Wave 5,927,12587,6851,0.5442917295622468,0.535539218186541,0.5530170907977273
Wave 6,927,485317,312977,0.644891895400326,0.6435433687947552,0.6462381265258025
Wave 7,927,31602,16649,0.5268337446997026,0.521310277128286,0.5323506706332592
Wave 4,928,10475,7270,0.6940334128878282,0.6850908471696755,0.7028329471041092
Wave 5,928,12584,6862,0.5452956134774316,0.5365433220202889,0.5540201327740091
Wave 6,928,485368,311345,0.6414617362496086,0.6401104237105293,0.6428108078908438
Wave 7,928,31546,16395,0.5197172383186458,0.5141860638585245,0.5252435974964599
Wave 4,929,10483,7247,0.691309739578365,0.682349875167063,0.7001286899756691
Wave 5,929,12562,6909,0.5499920394841585,0.541238458280075,0.558714915089042
Wave 6,929,485256,308460,0.6356644740095949,0.6343083466652717,0.6370184518001037
Wave 7,929,31591,16954,0.5366718369155772,0.5311531074976914,0.5421816231768647
Wave 4,930,10495,7287,0.6943306336350643,0.6853989897300314,0.7031193003546823
Wave 5,930,12608,6871,0.5449714467005076,0.5362271245278649,0.5536882480673114
Wave 6,930,485078,309614,0.63827673075258,0.6369224274040826,0.6396288423501629
Wave 7,930,31591,16508,0.5225538919312462,0.517027648174218,0.5280746354997456
Wave 4,931,10500,7274,0.6927619047619048,0.6838204031740421,0.7015616521222848
Wave 5,931,12576,6894,0.5481870229007634,0.5394357875448531,0.5569086943775448
Wave 6,931,485390,308817,0.6362244792846989,0.6348689800979472,0.6375778206401101
Wave 7,931,31648,16775,0.5300492922143579,0.5245314803409546,0.5355597892046775
Wave 4,932,10474,7316,0.6984915027687607,0.6895832758759348,0.7072533946199976
Wave 5,932,12562,6901,0.5493551982168444,0.5406007012257367,0.5580793807805168
Wave 6,932,485432,314276,0.6474150859440663,0.6460688688781968,0.6487589681062688
Wave 7,932,31601,16745,0.5298882946742192,0.5243662800964345,0.5354030227255717
Wave 4,933,10494,7327,0.6982085000952926,0.6893066446765542,0.7069645084656705
Wave 5,933,12583,6926,0.5504251768258762,0.5416795776752165,0.5591398561186491
Wave 6,933,485262,312146,0.6432525110146684,0.6419025329235905,0.6446002193424044
Wave 7,933,31631,16707,0.5281843760867503,0.5226641050786814,0.5336977824993412
Wave 4,934,10489,7260,0.6921536848126609,0.6832028075823152,0.7009631069739568
Wave 5,934,12565,6793,0.5406287306008755,0.531864184299688,0.5493683285026895
Wave 6,934,485146,311108,0.6412667526888813,0.6399149703434222,0.642616296201048
Wave 7,934,31639,16749,0.5293782989348589,0.5238593412613778,0.5348901030294418
Wave 4,935,10481,7330,0.6993607480202271,0.6904624278000212,0.7081121900988967
Wave 5,935,12566,6785,0.5399490689161228,0.5311841217781398,0.5486894869747675
Wave 6,935,485235,310067,0.6390037816727977,0.637650282387827,0.6403550783951693
Wave 7,935,31620,16885,0.5339974699557243,0.5284795186628518,0.5395071379125395
Wave 4,936,10485,7352,0.7011921793037673,0.6923102198465872,0.7099259666013394
Wave 5,936,12582,6881,0.5468923859481799,0.5381414871658015,0.5556145289207258
Wave 6,936,485286,312288,0.64351330967718,0.6421635825952149,0.6448607629757959
Wave 7,936,31604,16559,0.523952664219719,0.5184281082003949,0.5294713813374532
Wave 4,937,10485,7293,0.6955650929899857,0.6866386788652189,0.7043474832581175
Wave 5,937,12565,6870,0.5467568643056109,0.5379998316641682,0.5554851853769194
Wave 6,937,485370,310515,0.6397490574201125,0.6383963493357049,0.6410995517481424
Wave 7,937,31618,16630,0.5259662217724081,0.5204437567797665,0.531482359824585
Wave 4,938,10477,7315,0.6981960484871623,0.68928677964935825,0.706959242259181
Wave 5,938,12559,6881,0.5478939406003662,0.5391363446854792,0.5566221126036927
Wave 6,938,485212,308638,0.6360889672967692,0.6347331122806849,0.6374426658370816
Wave 7,938,31628,16771,0.5302579992411787,0.5247385506250107,0.5357700775044802
Wave 4,939,10484,7278,0.6942006867607783,0.6852632968601292,0.7029950449127699
Wave 5,939,12552,6848,0.5455704270235819,0.5368072750864453,0.5543055669248163
Wave 6,939,485220,313644,0.6463954494868307,0.6450480641212967,0.6477405150863788
Wave 7,939,31493,16469,0.5229416060711904,0.5174068903724759,0.5284707095968615
Wave 4,940,10482,7277,0.6942377408891433,0.6852997724268052,0.7030326229263179
Wave 5,940,12559,6845,0.5450274703399952,0.5362660784970985,0.5537611993710744
Wave 6,940,484975,310603,0.6404515696685397,0.6390988815007371,0.6418020311379954
Wave 7,940,31563,16601,0.5259639451256217,0.5204366536605222,0.5314848991664991
Wave 4,941,10476,7308,0.697594501718213,0.6886800622662926,0.706363295968014
Wave 5,941,12565,6821,0.5428571428571428,0.5340951751854774,0.5515927937101194
Wave 6,941,485229,312813,0.6446708667453924,0.6433220312790907,0.6460174098177137
Wave 7,941,31593,16826,0.5325863324154084,0.5270651493733428,0.5380995691490805
Wave 4,942,10474,7283,0.6953408439946535,0.6864079420149857,0.7041297359915549
Wave 5,942,12569,6869,0.5465033017742064,0.5377473336792188,0.5552307231137342
Wave 6,942,485300,309006,0.6367319184009891,0.6353766943831469,0.6380849761472142
Wave 7,942,31606,16673,0.5275264190343606,0.5220036333972868,0.5330424950195788
Wave 4,943,10467,7302,0.6976210948695901,0.6887029821325342,0.7063934172421082
Wave 5,943,12540,6806,0.5427432216905901,0.5339723379807165,0.55148780610909
Wave 6,943,485370,310601,0.639926241836125,0.6385736775500155,0.6412765895589078
Wave 7,943,31544,16466,0.522001014455998,0.516470437335578,0.5275262182133863
Wave 4,944,10494,7264,0.6922050695635601,0.683256742756004,0.7010119710118897
Wave 5,944,12568,6931,0.551479949077021,0.5427306654845659,0.5601976282627417
Wave 6,944,485418,309662,0.6379285481790952,0.6365744412228972,0.6392804704354492
Wave 7,944,31516,16698,0.5298261200659983,0.5242966051189403,0.5353483440074837
Wave 4,945,10509,7348,0.6992102007802836,0.6903227061553813,0.7079513202464941
Wave 5,945,12580,6918,0.5499205087440382,0.5411731263392213,0.5586372734449183
Wave 6,945,485283,310031,0.6388663934240433,0.6375128504610552,0.640217736219259
Wave 7,945,31631,16954,0.5359931712560463,0.5304774826416484,0.5415000933370778
Wave 4,946,10477,7316,0.6982914956571538,0.6893829804832483,0.7070538653476742
Wave 5,946,12567,6878,0.5473064374950266,0.538550844513477,0.5560329860533278
Wave 6,946,485440,311359,0.6413954350692156,0.6400441684293503,0.6427444621939207
Wave 7,946,31581,16439,0.5205344985909249,0.5150066630718992,0.5260573248030183
Wave 4,947,10460,7280,0.6959847036328872,0.6870507530129569,0.7047739753043925
Wave 5,947,12559,6828,0.5436738593837089,0.5349107761309916,0.5524101114506086
Wave 6,947,485271,310982,0.6408419213181913,0.6394899652539842,0.6421916458575676
Wave 7,947,31633,16883,0.5337147915151899,0.528197801187239,0.5392235707616343
Wave 4,948,10500,7330,0.6980952380952381,0.6891950673208823,0.706849728733596
Wave 5,948,12574,6842,0.5441386989024972,0.535381447567577,0.5528688658779289
Wave 6,948,485392,311107,0.6409396941029106,0.6395879868287812,0.6422891688598531
Wave 7,948,31621,16657,0.5267701843711458,0.5212483521609302,0.532285494365101
Wave 4,949,10478,7216,0.6886810460011452,0.6796993209321052,0.6975237285533157
Wave 5,949,12580,6897,0.5482511923688395,0.5395014455893765,0.5569713453293287
Wave 6,949,485344,311299,0.6413986780510319,0.6400472802314092,0.6427478358609797
Wave 7,949,31610,16836,0.532616260677001,0.5270965855456002,0.5381279864848884
Wave 4,950,10480,7292,0.6958015267175572,0.6868747922893864,0.7045839940411055
Wave 5,950,12568,6800,0.5410566518141311,0.5322936390799758,0.549794459402158
Wave 6,950,485344,310306,0.6393527065339223,0.6379996412062803,0.6407035642658615
Wave 7,950,31598,16815,0.532153933793278,0.5266329325759722,0.5376670953879498
Wave 4,951,10481,7206,0.6875298158572656,0.678540873261345,0.696380604691132
Wave 5,951,12603,6805,0.5399508053638022,0.5311988081792361,0.5486783445599134
Wave 6,951,484910,312263,0.6439607349817492,0.6426108583004572,0.6453083290210717
Wave 7,951,31606,16868,0.5336961336455104,0.528176767479703,0.5392072862541228
Wave 4,952,10484,7273,0.6937237695536055,0.6847827154003815,0.7025221435488822
Wave 5,952,12581,6919,0.5499562832843177,0.5412093023631611,0.5586726269991484
Wave 6,952,485367,313159,0.6452004359587693,0.6438522395963995,0.6465463321896435
Wave 7,952,31552,16762,0.53125,0.5257244385756553,0.5367679310744168
Wave 4,953,10486,7291,0.6953080297539577,0.6863800534266687,0.7040921854710073
Wave 5,953,12568,6847,0.5447963080840229,0.5360377787430258,0.553527336380458
Wave 6,953,485391,307768,0.6340620242237701,0.6327048357416312,0.6354170891348336
Wave 7,953,31613,16757,0.5300667446936387,0.5245458782220409,0.5355802839197307
Wave 4,954,10487,7329,0.6988652617526462,0.6899655894440723,0.7076185053588907
Wave 5,954,12567,6821,0.5427707487865043,0.5340093791327046,0.5515058588624802
Wave 6,954,485357,310148,0.6390100482737449,0.6376567244277546,0.6403611700117038
Wave 7,954,31675,16780,0.5297553275453828,0.5242397177251563,0.5352637002252684
Wave 4,955,10480,7274,0.6940839694656489,0.6851439538681001,0.7028809846745054
Wave 5,955,12585,6901,0.5483512117600318,0.5396033524612767,0.5570694276976006
Wave 6,955,485426,313931,0.6467123722256327,0.6453655440557798,0.6480568765941545
Wave 7,955,31658,16759,0.5293764609261482,0.5238591642902325,0.5348866087294022
Wave 4,956,10491,7175,0.6839195500905538,0.6749086538015684,0.6927950840072354
Wave 5,956,12581,6927,0.5505921627851522,0.5418461092689557,0.5593071891043946
Wave 6,956,484822,311563,0.6426337913708536,0.6412826851785033,0.6439826355520332
Wave 7,956,31548,16704,0.5294788893115253,0.5239520038057969,0.5349985760121773
Wave 4,957,10488,7308,0.6967963386727689,0.6878808101217572,0.7055669772782796
Wave 5,957,12590,6845,0.5436854646544876,0.5349332530699153,0.5524109041362957
Wave 6,957,485354,312638,0.6441442740762413,0.6427951698520609,0.6454910948396511
Wave 7,957,31558,16745,0.530610304835541,0.525084911249857,0.5361282256910321
Wave 4,958,10499,7319,0.6971140108581769,0.6882057013878272,0.7058773486703817
Wave 5,958,12582,6852,0.5445875059608966,0.5358336158566332,0.5533140537293351
Wave 6,958,485329,312501,0.64389517214096,0.6425458242922385,0.6452422403578654
Wave 7,958,31697,16760,0.5287566646685806,0.5232424528931607,0.5342638870633206
Wave 4,959,10476,7271,0.6940626193203513,0.6851207106049714,0.702861488670858
Wave 5,959,12574,6858,0.5454111658978845,0.5366555229555691,0.5541389436412484
Wave 6,959,485069,312032,0.6432734312025712,0.6419232015841447,0.6446213898225964
Wave 7,959,31631,16482,0.5210711011349626,0.5155478311600817,0.5265892390361671
Wave 4,960,10478,7324,0.6989883565565947,0.6900857880727814,0.707744279463193
Wave 5,960,12577,6875,0.5466327423073865,0.5378797475765649,0.5553571290649926
Wave 6,960,485241,308959,0.636712478953757,0.6353571570256441,0.6380656346547994
Wave 7,960,31581,16625,0.5264241157658086,0.5208986149964575,0.5319431704699696
Wave 4,961,10484,7266,0.6930560854635636,0.6841099200101126,0.7018600629811984
Wave 5,961,12571,6855,0.5453026807732082,0.5365458476844767,0.554031708587092
Wave 6,961,485402,314157,0.6472099414505915,0.6458635064154621,0.648554044687408
Wave 7,961,31630,16703,0.5280746127094531,0.5225541993641226,0.5335881879770848
Wave 4,962,10461,7327,0.7004110505687793,0.6915124995201257,0.7091616659201917
Wave 5,962,12573,6854,0.54513640340412,0.5363800580882089,0.5538650499199564
Wave 6,962,485307,312570,0.6440665393245925,0.6427173044604602,0.6454134917383667
Wave 7,962,31517,16610,0.5270171653393406,0.5214863164071594,0.5325414101318197
Wave 4,963,10487,7293,0.6954324401640126,0.6865058594188439,0.7042151223517787
Wave 5,963,12572,6884,0.5475660197263761,0.5388125308678818,0.5562903164185024
Wave 6,963,485188,311301,0.6416090257796978,0.6402575833558103,0.6429582241398424
Wave 7,963,31602,16452,0.5205999620277197,0.5150739910773335,0.5261209110453043
Wave 4,964,10474,7289,0.6959136910444911,0.6869852390917949,0.7046977102861347
Wave 5,964,12552,6830,0.544136392606756,0.5353714228737738,0.5528742318334838
Wave 6,964,485226,310892,0.640715872603694,0.6393637506834825,0.6420657647895002
Wave 7,964,31599,16732,0.5295104275451755,0.5239880358207577,0.5350256244091108
Wave 4,965,10491,7320,0.6977409207892479,0.688834092259985,0.7065022049670308
Wave 5,965,12565,6877,0.5473139673696776,0.5385576836737092,0.5560411973862316
Wave 6,965,485083,311729,0.6426302302904864,0.6412794852547747,0.6439787145890105
Wave 7,965,31618,17012,0.5380479473717503,0.5325325518644154,0.5435540720590204
Wave 4,966,10457,7283,0.6964712632686239,0.6875398113381423,0.7052576350049239
Wave 5,966,12577,6895,0.5482229466486443,0.5394721110351159,0.5569441986990471
Wave 6,966,485237,308690,0.6361633593481124,0.6348075979473252,0.6375169632054404
Wave 7,966,31605,16696,0.5282708432210094,0.5227483377538404,0.5337864573605985
Wave 4,967,10498,7293,0.6947037530958278,0.6857762772089581,0.7034880180462773
Wave 5,967,12569,6813,0.5420478956161986,0.5332863736813104,0.5507836059074377
Wave 6,967,485356,310430,0.6395923816744823,0.6382395270606693,0.640943024950161
Wave 7,967,31621,16672,0.5272445526706935,0.5217229454497139,0.5327595221006091
Wave 4,968,10503,7335,0.6983718937446444,0.6894751928171289,0.7071227526438973
Wave 5,968,12565,6878,0.5473935535216873,0.5386373777154433,0.5561206267757217
Wave 6,968,485146,313293,0.645770551545308,0.6444225310292722,0.6471162618456682
Wave 7,968,31633,16326,0.5161065975405431,0.5105820722810206,0.5216272001325112
Wave 4,969,10477,7255,0.6924692182876778,0.6835155497385688,0.7012810366090148
Wave 5,969,12565,6837,0.5441305212892956,0.5353701059043707,0.5528638378984141
Wave 6,969,485400,313749,0.6463720642768851,0.6450249092058145,0.6477169008129754
Wave 7,969,31563,16739,0.5303361530906441,0.5248110474866278,0.5358538540670984
Wave 4,970,10484,7308,0.6970621900038153,0.6881470196435677,0.7058322190095595
Wave 5,970,12569,6770,0.5386267801734426,0.5298614696725268,0.5473683791864495
Wave 6,970,485426,310277,0.6391849633105767,0.6378318769276646,0.640535845127914
Wave 7,970,31667,16864,0.5325417627182871,0.5270270301850988,0.5380485783796835
Wave 4,971,10477,7308,0.6975279182972225,0.6886133864195163,0.7062968680289515
Wave 5,971,12588,6912,0.5490943755958055,0.5403486077286339,0.5578100516471951
Wave 6,971,485303,309632,0.638017898096653,0.6366637019229916,0.6393699076369094
Wave 7,971,31634,16905,0.534393374217614,0.5288768991552292,0.5399014731957215
Wave 4,972,10484,7284,0.6947729874093858,0.6858400092910297,0.7035625118663896
Wave 5,972,12565,6869,0.5466772781536012,0.53792013941734,0.5554057541924421
Wave 6,972,485286,308216,0.6351223814410472,0.6337658713503082,0.6364767507001473
Wave 7,972,31551,16501,0.5229945168140471,0.5174649276030402,0.5285184912626222
